"","Location","Sample","logMFI","Dilution","antigen","file_name","flagged_run","date_plate","min","max","lower_bound","upper_bound","Flag","Conc","trim_lo","trim_up"
"SBP1_1.93","93(1,E12)","1/16000",5.15329159449778,16000,"SBP1","p1_copy.csv","",NA,3.13549421592915,8.90265965301771,NA,8.19139684077343,"",1.02653609707754,3.13549421592915,8.19139684077343
"SBP1_1.94","94(1,F12)","1/32000",4.17438726989564,32000,"SBP1","p1_copy.csv","",NA,3.13549421592915,8.90265965301771,NA,8.19139684077343,"",0.953774478455286,3.13549421592915,8.19139684077343
"SBP1_1.95","95(1,G12)","1/64000",3.46573590279973,64000,"SBP1","p1_copy.csv","",NA,3.13549421592915,8.90265965301771,NA,8.19139684077343,"",0.934948803167827,3.13549421592915,8.19139684077343
"SBP1_1.96","96(1,H12)","1/128000",3.13549421592915,128000,"SBP1","p1_copy.csv","",NA,3.13549421592915,8.90265965301771,NA,8.19139684077343,"",1.10074634874008,3.13549421592915,8.19139684077343
"EBA175.RIII.Vkt_1.1","1(1,A1)","NS1073",3.89182029811063,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.00853802672074437,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.2","2(1,B1)","NS2235",3.85014760171006,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.00833604875459087,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.3","3(1,C1)","NS1068",2.19722457733622,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.4","4(1,D1)","NS1005",3.13549421592915,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.5","5(1,E1)","NS1048",2.19722457733622,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.6","6(1,F1)","NS1269",5.44673737166631,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0207648785514701,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.7","7(1,G1)","NS2008",5.31811999384422,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0192832833485508,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.8","8(1,H1)","NS1082",3.2188758248682,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.9","9(1,A2)","NS1207",5.6937321388027,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0239588438946558,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.10","10(1,B2)","NS1217",3.55534806148941,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.11","11(1,C2)","NS2143",4.14313472639153,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0098602147487984,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.12","12(1,D2)","NS1149",3.04452243772342,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.13","13(1,E2)","NS1205",4.78749174278205,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0142379494984302,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.14","14(1,F2)","NS2092",4.12713438504509,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.00977041843363923,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.15","15(1,G2)","NS1209",3.40119738166216,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.16","16(1,H2)","NS2184",3.49650756146648,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.17","17(1,A3)","NS1105",2.94443897916644,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.18","18(1,B3)","NS1224",8.69433468816865,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.218440278226363,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.19","19(1,C3)","NS2264",5.14166355650266,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0174279776935227,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.20","20(1,D3)","NS1228",3.09104245335832,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.21","21(1,E3)","NS1293",3.2188758248682,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.22","22(1,F3)","NS2177",5.15905529921453,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0176023160808516,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.23","23(1,G3)","NS1043",4.21950770517611,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0103000475601982,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.24","24(1,H3)","NS1115",4.89783979995091,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0151623557144148,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.25","25(1,A4)","NS2075",3.56953269648137,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.26","26(1,B4)","NS2280",4.23410650459726,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0103862787275426,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.27","27(1,C4)","NS2012",3.49650756146648,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.28","28(1,D4)","NS1053",2.83321334405622,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.29","29(1,E4)","NS1192",7.44541755670169,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0721963094175292,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.30","30(1,F4)","NS1039",5.76205138278018,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0249325500392381,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.31","31(1,G4)","NS2027",3.2188758248682,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.32","32(1,H4)","NS1197",6.03667688992953,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0293053366774242,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.33","33(1,A5)","NS2118",4.21950770517611,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0103000475601982,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.34","34(1,B5)","NS1167",5.33271879326537,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0194457226514221,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.35","35(1,C5)","NS1185",5.83334767901084,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0259946047010497,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.36","36(1,D5)","NS2172",3.71357206670431,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.37","37(1,E5)","NS1060",5.2257466737132,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.018287752799989,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.38","38(1,F5)","NS1058",3.93182563272433,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.00873635667042308,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.39","39(1,G5)","NS1178",3.17805383034795,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.40","40(1,H5)","NS1080",5.16478597392351,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0176601555542562,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.41","41(1,A6)","NS1114",3.29583686600433,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.42","42(1,B6)","NS2173",3.17805383034795,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.43","43(1,C6)","NS1162",2.99573227355399,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.44","44(1,D6)","NS1278",2.94443897916644,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.45","45(1,E6)","NS1002",5.94411085072451,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0277438433972652,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.46","46(1,F6)","NS1184",3.25809653802148,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.47","47(1,G6)","NS1292",6.13772705408623,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0311223891781516,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.48","48(1,H6)","NS1027",3.09104245335832,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.49","49(1,A7)","NS2196",3.3322045101752,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.50","50(1,B7)","NS1003",2.83321334405622,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.51","51(1,C7)","NS2026",2.83321334405622,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.52","52(1,D7)","NS2040",4.81624115606803,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0144731496607592,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.53","53(1,E7)","NS2087",4.06044301054642,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.00940463432874668,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.54","54(1,F7)","NS1076",3.13549421592915,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.55","55(1,G7)","NS1126",3.93182563272433,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.00873635667042308,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.56","56(1,H7)","NS2070",4.15888308335967,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.00994938231711211,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.57","57(1,A8)","NS1257",3.49650756146648,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.58","58(1,B8)","NS2167",4.9416424226093,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0155459767017276,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.59","59(1,C8)","NS1238",2.99573227355399,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.60","60(1,D8)","NS1219",3.17805383034795,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.61","61(1,E8)","NS2220",6.63266032203583,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0420967011599824,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.62","62(1,F8)","NS2179",5.37989735354046,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0199805481943891,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.63","63(1,G8)","NS1277",4.9416424226093,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0155459767017276,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.64","64(1,H8)","NS2197",5.76205138278018,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0249325500392381,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.65","65(1,A9)","NS1071",4.32413265625498,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0109338933163204,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.66","66(1,B9)","NS1250",4.85203026391962,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.014771439098895,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.67","67(1,C9)","NS1261",4.68213122712422,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0134084256537497,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.68","68(1,D9)","NS2198",5.36363683266868,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0197944940904396,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.69","69(1,E9)","NS1107",3.40119738166216,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.70","70(1,F9)","NS1177",5.50125821054473,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0214287078661994,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.71","71(1,G9)","NS2112",6.05678401322862,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0296572536681844,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.72","72(1,H9)","NS2100",3.11351530921037,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.73","73(1,A10)","NS1123",5.17048399503815,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0177178603675045,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.74","74(1,B10)","NS1066",2.77258872223978,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.75","75(1,C10)","NS1050",5.62762111369064,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0230555173646191,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.76","76(1,D10)","NS1103",5.30330490805908,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0191198875350202,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.77","77(1,E10)","NS1108",2.89037175789616,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.78","78(1,F10)","NS1034",2.99573227355399,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.79","79(1,G10)","NS1051",3.62434093297637,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.80","80(1,H10)","NS2030",7.0080530002975,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0535391477660438,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.81","81(1,A11)","NS1008",5.38219885052874,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0200070301028323,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.82","82(1,B11)","Blank",2.19722457733622,0,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.83","83(1,C11)","NFPOS1",6.03667688992953,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0293053366774242,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.84","84(1,D11)","NEG107",4.58496747867057,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0126864586284733,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.85","85(1,E11)","Blank",2.19722457733622,0,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.86","86(1,F11)","NFPOS2",6.00141487796115,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.028699318698695,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.87","87(1,G11)","NEG108",3.29583686600433,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"below_min",0.00770578627430429,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.88","88(1,H11)","NEG109",5.31811999384422,1000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.0192832833485508,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.89","89(1,A12)","1/200",9.72519785685554,200,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"above_upper_bound",0.104482682343185,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.90","90(1,B12)","1/400",9.56507343167757,400,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"above_upper_bound",0.20896536468637,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.91","91(1,C12)","1/2000",9.30031817809441,2000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"above_upper_bound",1.04482682343185,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.92","92(1,D12)","1/8000",8.09803475617607,8000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.961103478444746,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.93","93(1,E12)","1/16000",7.2115567333138,16000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.981511438366195,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.94","94(1,F12)","1/32000",6.18105131489335,32000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",1.02207361231823,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.95","95(1,G12)","1/64000",4.97327950755249,64000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",1.01306814432478,3.71357206670431,9.24878935229576
"EBA175.RIII.Vkt_1.96","96(1,H12)","1/128000",3.71357206670431,128000,"EBA175.RIII.Vkt","p1_copy.csv","",NA,3.71357206670431,9.72519785685554,NA,9.24878935229576,"",0.986340643110948,3.71357206670431,9.24878935229576
"EBA140.RIII.V.JB_1.1","1(1,A1)","NS1073",3.95124371858143,1000,"EBA140.RIII.V.JB","p1_copy.csv","",NA,3.55534806148941,9.57244554549478,NA,8.74362737326112,"",0.0109269523211702,3.55534806148941,8.74362737326112
"EBA140.RIII.V.JB_1.2","2(1,B1)","NS2235",5.03695260241363,1000,"EBA140.RIII.V.JB","p1_copy.csv","",NA,3.55534806148941,9.57244554549478,NA,8.74362737326112,"",0.0226417537574159,3.55534806148941,8.74362737326112
"EBA140.RIII.V.JB_1.3","3(1,C1)","NS1068",2.89037175789616,1000,"EBA140.RIII.V.JB","p1_copy.csv","",NA,3.55534806148941,9.57244554549478,NA,8.74362737326112,"below_min",0.00784578394189044,3.55534806148941,8.74362737326112
"EBA140.RIII.V.JB_1.4","4(1,D1)","NS1005",3.46573590279973,1000,"EBA140.RIII.V.JB","p1_copy.csv","",NA,3.55534806148941,9.57244554549478,NA,8.74362737326112,"below_min",0.00784578394189044,3.55534806148941,8.74362737326112
"EBA140.RIII.V.JB_1.5","5(1,E1)","NS1048",2.89037175789616,1000,"EBA140.RIII.V.JB","p1_copy.csv","",NA,3.55534806148941,9.57244554549478,NA,8.74362737326112,"below_min",0.00784578394189044,3.55534806148941,8.74362737326112
"EBA140.RIII.V.JB_1.6","6(1,F1)","NS1269",3.49650756146648,1000,"EBA140.RIII.V.JB","p1_copy.csv","",NA,3.55534806148941,9.57244554549478,NA,8.74362737326112,"below_min",0.00784578394189044,3.55534806148941,8.74362737326112
"EBA140.RIII.V.JB_1.7","7(1,G1)","NS2008",5.05624580534831,1000,"EBA140.RIII.V.JB","p1_copy.csv","",NA,3.55534806148941,9.57244554549478,NA,8.74362737326112,"",0.022914127598568,3.55534806148941,8.74362737326112
"EBA140.RIII.V.JB_1.8","8(1,H1)","NS1082",3.68887945411394,1000,"EBA140.RIII.V.JB","p1_copy.csv","",NA,3.55534806148941,9.57244554549478,NA,8.74362737326112,"",0.00883998452018472,3.55534806148941,8.74362737326112
"EBA140.RIII.V.JB_1.9","9(1,A2)","NS1207",4.24849524204936,1000,"EBA140.RIII.V.JB","p1_copy.csv","",NA,3.55534806148941,9.57244554549478,NA,8.74362737326112,"",0.0135650868500352,3.55534806148941,8.74362737326112
"EBA140.RIII.V.JB_1.10","10(1,B2)","NS1217",4.93447393313069,1000,"EBA140.RIII.V.JB","p1_copy.csv","",NA,3.55534806148941,9.57244554549478,NA,8.74362737326112,"",0.0212426942513006,3.55534806148941,8.74362737326112
"EBA140.RIII.V.JB_1.11","11(1,C2)","NS2143",4.92725368515721,1000,"EBA140.RIII.V.JB","p1_copy.csv","",NA,3.55534806148941,9.57244554549478,NA,8.74362737326112,"",0.0211470470611616,3.55534806148941,8.74362737326112
